subject,trial,condition,group,Fz_N100,FCz_N100,Cz_N100,FC3_N100,FC4_N100,C3_N100,C4_N100,CP3_N100,CP4_N100,AFz_N100,F2_N100
15,83,1,0,1.102985714,-3.948371429,-7.856861905,-5.880119048,-4.9633,4.532157143,-9.708642857,-0.347695238,-4.773742857,3.122533333,9.621233333
15,84,1,0,-8.513247619,-17.83164286,-22.26010952,-15.45760476,-11.684,-16.06739524,-15.29280476,-14.1759,-13.5507381,-0.897390476,-3.74387619
15,85,1,0,3.797066667,4.574114286,1.674338095,-1.149747619,-6.3441,5.355085714,-3.528419048,1.261195238,-2.84682381,9.651480952,-4.107457143
15,86,1,0,-9.7332,-11.52045714,-12.95359048,-12.4802,-1.261419048,-9.490295238,-12.54422857,-7.703890476,-9.865171429,-6.311219048,-6.954752381
15,87,1,0,-12.68062857,-14.03300476,-15.5869381,-8.433942857,-21.4448381,-8.624690476,-16.16189524,-7.275228571,-14.29468095,-8.173666667,-5.3093
15,88,1,0,8.80442381,7.194861905,2.30237619,2.110814286,-11.5931381,7.616609524,5.044890476,0.678947619,2.714885714,12.09650476,3.440452381
15,89,1,0,-0.898733333,-1.496528571,-1.181333333,7.775214286,-3.9653,1.315609524,-0.359433333,2.89467619,0.215371429,1.523985714,-1.569633333
15,90,1,0,2.971457143,1.072404762,-6.323295238,-0.20012381,4.637109524,-8.059271429,-13.06391429,-7.082819048,-8.721952381,-10.03361429,-2.213319048
15,91,1,0,-1.675342857,-0.612909524,-2.37117619,2.135747619,-1.964019048,-3.411080952,-6.53092381,0.854533333,-4.505795238,-2.343061905,14.64048571
15,92,1,0,1.887433333,2.843614286,4.827642857,-4.213333333,8.853509524,-0.110261905,5.240547619,7.608790476,5.510242857,0.074666667,13.05262857
15,93,1,0,-17.18219048,-18.01348571,-14.04506667,-7.997128571,-16.31062857,-13.91737143,-14.59761429,-15.93110476,-13.10297143,-11.59949524,-16.05054286
15,94,1,0,-13.97988571,-18.46282381,-20.80689524,-17.27568095,-17.2217,-22.20967143,-17.75741905,-21.67012381,-17.58524762,-10.92504762,0.9087
15,95,1,0,-5.468757143,-5.756561905,-5.257838095,-8.777290476,1.586228571,-8.692871429,-4.14617619,-7.593728571,-2.854890476,-7.612557143,-6.36582381
15,96,1,0,-6.896238095,-9.490385714,-5.529514286,-10.19810476,0.557819048,-5.377061905,5.178204762,1.341028571,-0.289961905,-7.998533333,-2.919319048
15,97,1,0,-11.4009,-15.6497381,-14.17568571,-5.818390476,-2.880580952,-2.958752381,-10.07792857,-5.79077619,-7.471480952,-9.939485714,3.383757143
15,98,1,0,-6.373761905,-10.25600952,-11.71439524,-10.1671619,-8.510342857,-15.05212381,-7.631461905,-9.5893,-8.560290476,-3.244704762,2.003228571
15,99,1,0,-0.285980952,1.044580952,4.772352381,-4.3894,10.57930952,0.012380952,3.390552381,11.4109,7.664661905,-1.132390476,6.51807619
15,1,2,0,-11.86512857,-20.19680476,-17.00358571,-12.85527619,-21.68598095,-11.71118571,-13.92751905,-7.372371429,-4.968904762,-3.406419048,-9.3407
15,2,2,0,-11.99654286,-18.61539048,-18.40452381,-16.05402857,-20.00797619,-15.19547619,-10.95012857,-14.40838571,-10.82745714,-5.359280952,-1.777495238
15,3,2,0,-29.43904286,-35.25916667,-32.76214286,-19.79929524,-31.65672857,-26.19195238,-26.14801905,-23.51904286,-23.55761905,-22.28744286,-26.46409048
15,4,2,0,-28.65508095,-33.40860952,-33.72322857,-29.36068095,-26.28899048,-29.11727143,-25.55633333,-27.43343333,-23.76692857,-24.99639048,-25.1978619
15,5,2,0,-25.94886667,-29.07191429,-28.48165714,-12.8929619,-17.06881905,-24.8263381,-25.59362857,-24.07347619,-22.51267619,-22.96081905,-25.62005238
15,6,2,0,-2.040209524,-1.5331,-2.863209524,7.049509524,8.245666667,-0.060471429,-1.9709,1.1836,-2.494304762,-5.728438095,-9.093557143
15,7,2,0,-22.1526381,-25.33345714,-30.94089048,-12.12510476,-26.20778095,-25.24169524,-21.66678571,-27.39663333,-24.53887619,-23.80539048,-24.3563619
15,8,2,0,-5.354357143,-6.266380952,-5.14917619,-12.1295619,-19.00596667,-0.971419048,-0.594157143,2.309133333,1.586433333,-16.27808571,-1.949961905
15,9,2,0,-3.581780952,-6.910280952,-10.00401905,-0.574195238,-5.478909524,-5.719914286,-8.504328571,-6.453866667,-7.876166667,0.008528571,-6.577514286
15,10,2,0,-13.60670476,-21.33162857,-23.28259048,-16.26328571,-16.38601429,-15.59722381,-15.6002619,-12.35377619,-14.67767619,-13.6808381,-8.282857143
15,11,2,0,-19.01819048,-18.26705238,-17.3467,-14.91578571,-5.802595238,-16.99408095,-14.25730476,-11.98070476,-12.31134286,-19.23728095,-24.21837619
15,12,2,0,-23.50872381,-26.77242857,-28.23671429,-15.21137619,-31.46033333,-23.48408095,-29.86821429,-19.36044286,-20.58831905,-21.03674762,-22.48089048
15,13,2,0,0.7712,2.477757143,-1.252333333,4.2306,-6.919233333,-3.964152381,-3.607395238,-9.113142857,-4.410528571,-0.013761905,0.978871429
15,14,2,0,-15.83647619,-19.00778571,-17.6113619,-11.47511429,-18.9470619,-13.4591381,-14.16677619,-11.83032857,-11.11862381,-9.561319048,-22.60220476
15,15,2,0,-4.080080952,-2.828761905,-2.588552381,-8.426080952,-10.10557143,-3.232871429,-2.561919048,-3.156833333,-2.614619048,-8.184128571,-10.07267619
15,16,2,0,-4.781642857,-1.669704762,-1.402104762,4.505314286,-2.833433333,-2.514785714,-6.805066667,-3.953195238,-0.772290476,-8.42782381,-10.86675714
15,17,2,0,-5.716533333,-5.077285714,-6.22267619,4.688014286,-5.014390476,-8.476809524,0.220380952,-7.3943,-5.389471429,-0.647019048,-7.111614286
15,18,2,0,-2.764171429,-4.63917619,-5.260404762,-10.24289048,-3.275709524,-5.625261905,-6.550890476,-1.133733333,-2.200509524,-4.64977619,-1.112147619
15,19,2,0,-11.32162381,-13.70219048,-12.27659048,-9.280690476,-8.576690476,-11.71223333,-7.919585714,-15.57261905,-9.860438095,12.00228571,-14.81477143
15,20,2,0,-1.239357143,0.172704762,3.211795238,-1.760204762,0.587785714,-1.167257143,13.72566667,4.235533333,4.620066667,50.06635238,3.362961905
15,21,2,0,-17.10521905,-19.78937143,-19.62187143,-28.73381429,-0.067747619,-15.70611905,-13.24082381,-22.80591905,-15.7140381,-16.92917619,-16.34801905
15,22,2,0,-3.608604762,-5.037380952,-4.993009524,0.69172381,-4.171042857,-2.37492381,-4.78242381,1.579671429,-3.421114286,-8.683752381,-4.915704762
15,23,2,0,4.397333333,8.42137619,8.754095238,3.327933333,-0.379852381,5.875147619,5.459395238,6.607485714,8.2981,-3.354342857,3.026257143
15,24,2,0,-1.756680952,-6.30037619,-8.000780952,-8.7992,-5.213257143,-11.74511429,-7.242252381,-9.694828571,-3.449809524,-9.3023,-4.084738095
15,25,2,0,-4.102166667,-6.742380952,-8.809157143,-10.98858571,-9.177704762,-6.010585714,-9.741971429,0.366666667,-5.247057143,4.718014286,-6.464666667
15,26,2,0,-5.493442857,-7.149590476,-4.293442857,-14.72572381,-10.41841905,-5.32102381,-6.603361905,-7.176061905,-3.485128571,-10.90738571,7.123761905
15,27,2,0,0.00102381,2.605485714,6.145142857,-6.584852381,0.092714286,-0.513728571,14.93129048,-0.037085714,4.995252381,2.760528571,0.570052381
15,28,2,0,-2.458052381,-7.733738095,-8.566266667,-1.851019048,7.738604762,-0.02937619,-18.1147381,-2.026257143,-1.671914286,-2.931114286,-3.990980952
15,29,2,0,-7.58017619,-7.897138095,-12.22810952,-8.80342381,-5.125238095,-6.459942857,-8.193514286,-8.943866667,-10.15161905,-9.241971429,-2.852614286
15,30,2,0,-12.73655714,-12.40011905,-10.68727143,-14.05985238,-6.217671429,-9.589180952,-12.31566667,-13.69260952,-6.143047619,-16.37755238,-16.26030476
15,31,2,0,-6.243542857,-12.23537143,-12.63165238,-7.888,-3.442819048,-2.57467619,-10.4593381,-3.473385714,-6.160314286,-3.748342857,-6.202642857
15,32,2,0,-10.96635714,-13.43361429,-11.76134762,-5.979409524,-5.3923,-5.611285714,-3.728538095,-5.394885714,-7.000219048,23.58264762,-10.86790952
15,33,2,0,-1.180033333,-3.378147619,-5.450319048,-4.928133333,-3.834671429,-9.248857143,-1.928847619,-3.525204762,-1.96972381,-23.61805714,-0.210428571
15,34,2,0,-27.8358381,-33.81429048,-29.01076667,-27.20997619,-17.28275714,-23.35892381,-20.68504762,-20.95154286,-17.67659524,-24.40924286,-17.91018095
15,35,2,0,6.572909524,7.523004762,7.607557143,0.888114286,-1.327909524,2.101771429,4.102666667,1.719566667,5.392109524,4.309157143,13.05260952
15,36,2,0,-13.97334762,-16.53,-18.41998571,-22.7102619,1.857228571,-10.76597619,-9.740561905,-11.1608619,-12.36610952,-15.85770476,-7.496666667
15,37,2,0,-22.94670476,-29.43371429,-24.7982619,-26.94287619,-16.85174286,-22.0063,-31.31507143,-17.43868095,-15.94355714,-15.82570952,-19.1481
15,38,2,0,-9.705147619,-11.1546619,-8.103919048,-14.97100476,-8.845747619,-10.14391429,1.239833333,-6.661114286,-4.391485714,-8.734109524,-16.66209048
15,39,2,0,-13.87715714,-14.6627619,-17.03325714,-30.85405238,-7.928961905,-19.19834762,-5.6022,-15.73394762,-13.74320476,-11.44777143,-8.634471429
15,40,2,0,-6.019061905,-3.698747619,-1.107038095,-10.51563333,-16.79848095,-5.697528571,4.575019048,-6.374052381,-0.969404762,-5.052347619,-6.930657143
15,41,2,0,10.87721905,13.45705714,16.87724762,19.27615238,11.53971429,11.09503333,16.85204762,13.89261429,15.66902381,-2.967338095,13.84276667
15,42,2,0,-8.034980952,-7.110728571,-3.013685714,-4.471247619,5.362004762,-8.76132381,-1.313171429,-6.69907619,-4.222390476,-6.591519048,-12.86576667
15,43,2,0,-3.459095238,-12.18631429,-14.4455619,-1.421866667,11.67665238,-2.40402381,-6.377895238,-2.829257143,-7.7014,0.601290476,-7.162495238
15,44,2,0,-3.395566667,-4.896509524,-4.201442857,2.105380952,-9.852747619,-5.062466667,-6.809104762,2.900214286,-3.646285714,-4.047795238,0.310461905
15,45,2,0,-4.520242857,-5.152752381,-8.618514286,-14.82989048,2.768804762,-14.93114762,-6.005304762,-13.42224762,-9.037985714,-4.566719048,-11.2522
15,46,2,0,-2.36177619,-3.891766667,-5.353695238,-1.653695238,1.774357143,-3.258685714,-9.831080952,-1.506085714,-4.569414286,0.720466667,0.851247619
15,47,2,0,-1.723352381,-5.639790476,-8.542409524,2.470995238,-8.751795238,-7.828428571,-15.98249048,2.275990476,-3.225980952,-1.259138095,-3.584852381
15,48,2,0,4.361690476,8.072152381,4.050861905,9.012785714,-12.22304286,2.387671429,-1.206857143,2.956357143,1.451961905,2.559766667,-0.990433333
15,49,2,0,-10.38308571,-8.487252381,-6.456109524,-10.45965238,3.470257143,-8.024419048,12.95148095,-9.862295238,-4.988347619,-29.22529524,3.260619048
15,50,2,0,-8.433661905,-5.684419048,-0.778038095,1.019,-15.03469524,-4.381985714,4.263557143,-1.691328571,-0.9518,-2.771642857,-10.80523333
15,51,2,0,-5.529471429,-6.633914286,-5.850590476,-7.303861905,-11.76248095,-6.611314286,-2.668304762,-2.196352381,-1.761085714,-5.659147619,-2.227480952
15,52,2,0,-16.04218571,-20.07840476,-18.94293333,-18.51644286,-13.73794286,-12.4644,-17.81798571,-9.474552381,-14.02070476,-15.13744286,-25.61789524
15,53,2,0,-26.08798095,-30.30604762,-26.2413,-32.02122381,-18.79596667,-21.37651429,-20.7571,-21.72163333,-16.9842619,-19.04317143,-33.67757143
15,54,2,0,-12.11238571,-15.46091429,-16.72030952,-11.18015714,-0.36227619,-9.621590476,-7.908804762,-13.38424762,-9.862742857,-15.21404286,-6.306261905
15,55,2,0,-19.0128619,-23.1768,-17.8259619,-13.1172619,-13.38608095,-8.151609524,-12.83607619,-9.420990476,-8.317585714,-2.574557143,-9.793104762
15,56,2,0,-24.91645714,-26.36262381,-25.37929048,-16.18621905,-26.51784762,-24.31283333,-20.79134762,-26.55295714,-18.71562857,-29.01666667,-32.76727143
15,57,2,0,-5.845504762,-10.47148095,-11.5034,-4.448495238,-6.5941,-12.11836667,-5.86412381,-11.71247143,-5.392504762,-4.5318,-4.82132381
15,58,2,0,-1.980185714,-4.381561905,-6.653004762,0.28337619,-6.530761905,2.262957143,-6.16757619,2.852119048,-5.811371429,-12.99196667,-5.815295238
15,59,2,0,22.13639524,19.15056667,13.4280381,19.02254286,32.53630952,15.64269048,6.354090476,15.20619524,9.911571429,17.12498571,21.12581429
15,60,2,0,-4.85452381,-9.472461905,-12.62342857,-5.531547619,2.56507619,-11.66284762,-5.267404762,-5.141528571,-4.889371429,-39.41092381,-5.4549
15,61,2,0,1.166314286,3.564671429,2.682619048,1.034828571,-3.4664,5.782947619,-1.632314286,5.293838095,1.313552381,-2.381161905,6.817857143
15,62,2,0,-11.20034286,-11.33149524,-7.6763,-12.73672857,-12.3286619,-3.053585714,-2.189452381,-1.152328571,-2.653352381,-6.185033333,-2.459061905
15,63,2,0,5.117747619,5.293933333,0.877385714,-8.869028571,-2.993966667,-5.503838095,2.291271429,-1.734466667,1.2916,6.54802381,-4.002133333
15,64,2,0,-3.3889,-3.358228571,-5.98287619,-3.924485714,-2.703642857,-8.197061905,-6.098819048,-6.538871429,-5.799461905,-0.530404762,0.355857143
15,65,2,0,-17.80101905,-23.8486,-28.61490476,-18.36588571,-21.76545238,-15.9488,-20.24148571,-21.69199524,-20.81122381,-8.570704762,-25.5289619
15,66,2,0,-8.625695238,-9.318528571,-13.91587619,1.898333333,-12.81161905,-6.102319048,-14.89506667,-14.13732381,-13.82557143,-0.685533333,-2.610466667
15,67,2,0,-5.985661905,-10.74012381,-11.24490952,-6.0957,-6.800533333,-5.788785714,-8.280385714,-5.404580952,-7.87042381,1.389614286,-17.39971905
15,68,2,0,-15.85918095,-22.00392381,-20.8578,-12.05066667,-15.43248095,-8.109952381,-12.0592381,-7.532438095,-11.19640952,-11.29586667,-15.80037619
15,69,2,0,7.474904762,7.997109524,3.136580952,-2.1792,-4.174752381,4.601142857,4.816295238,6.298957143,2.379852381,-1.443047619,0.950261905
15,70,2,0,-5.527095238,-8.821471429,-8.47397619,-8.431771429,-2.935238095,-8.433595238,-3.9226,-10.08211905,-2.265957143,-2.034557143,-6.23342381
15,71,2,0,-6.144838095,-9.531485714,-8.396942857,-5.944333333,1.453738095,-4.051271429,-4.894738095,-0.350190476,-0.332971429,-2.13102381,-14.95232857
15,72,2,0,-9.90457619,-11.4453619,-16.32220952,-5.3981,-13.2293619,-21.36640476,-18.56379524,-20.5053619,-16.75761429,-12.7532381,-24.21108095
15,73,2,0,-14.92602381,-19.46497143,-20.81028095,-6.08142381,-23.12661429,-15.2783619,-14.02802857,-16.2883,-16.90969048,-13.28062381,-11.90875238
15,74,2,0,2.29387619,-1.397319048,-6.336952381,6.848114286,-13.76912381,-2.601590476,-3.791452381,-6.292061905,-7.082152381,6.903328571,12.94957143
15,75,2,0,-2.185042857,2.179342857,0.01547619,3.827747619,-2.303033333,-5.641204762,-4.065247619,-9.261580952,-4.508785714,-4.916452381,1.925619048
15,76,2,0,-10.0035,-12.90291905,-11.74216667,-1.561,-19.84207143,-9.543904762,-10.53810476,-5.242461905,-8.576980952,-5.862071429,-5.424866667
15,77,2,0,-10.31282381,-13.68571905,-14.71219048,-13.51479524,0.998280952,-9.500680952,-7.930466667,-4.197838095,-8.99457619,-7.794185714,-20.32715714
15,78,2,0,-5.896909524,-9.818904762,-16.25463333,-15.40258571,-16.06455714,-11.83692857,-9.437138095,-11.04519048,-12.39242381,-7.757971429,-9.209085714
15,79,2,0,-0.58832381,-3.176247619,-4.556442857,-0.734814286,-5.732404762,-0.577938095,-4.292319048,-0.7948,-0.485814286,0.586404762,3.515338095
15,80,2,0,-20.03669048,-24.56483333,-25.18065714,-28.75952857,-15.76868571,-26.45314762,-17.31634762,-21.24558095,-18.12685238,-15.06510952,-25.04344762
15,81,2,0,-12.33777143,-15.42490476,-15.81353333,-12.79569048,-13.5427619,-19.85620476,-12.84278571,-22.62415714,-15.49469524,-1.092438095,-11.96709524
15,83,2,0,-5.85692381,-11.72194762,-12.80647143,-7.786704762,-10.54460476,-3.97252381,-12.02725238,-4.435214286,-7.964919048,-2.14487619,4.450119048
15,84,2,0,-9.574404762,-7.539795238,-6.962261905,-12.29648571,-10.1420381,-2.554371429,-5.323257143,0.99582381,-3.916352381,-12.19638095,-4.855033333
15,85,2,0,10.81730952,10.74961905,9.083804762,7.616995238,5.752233333,10.17194286,11.20471905,12.87840476,12.64613333,-1.998285714,3.371157143
15,86,2,0,-13.30805714,-22.54677143,-28.9095,-8.933761905,-14.72547619,-17.84752857,-20.53495238,-20.65759524,-22.2731,-5.717461905,-7.534447619
15,87,2,0,-9.236180952,-11.64612381,-12.2135,-18.49102857,2.979490476,-9.726280952,-13.29987143,-14.91426667,-10.4386381,-7.425942857,-4.794709524
15,88,2,0,-29.39762381,-35.66071905,-35.78844762,-18.18412857,-18.88269048,-28.17801429,-25.8282381,-22.2121381,-26.46107143,-22.84459524,-33.47006667
15,89,2,0,-31.65817143,-39.06241905,-40.61297619,-30.74530952,-32.66894286,-27.93115714,-32.10389524,-29.77448095,-28.95170952,-22.57549048,-28.87718571
15,90,2,0,-22.16634762,-24.5539619,-21.09452857,-33.03190952,-16.54360952,-9.480509524,-14.21955714,-8.701385714,-10.8822381,-17.12680476,-27.96272381
15,91,2,0,-0.331766667,-3.939766667,-2.615552381,-13.29462381,-3.746280952,-2.05227619,1.30997619,-5.8297,2.097095238,-5.478380952,8.803995238
15,92,2,0,-3.172409524,-5.911190476,-8.332485714,2.460166667,5.030404762,-6.1857,-6.1832,-5.685980952,-5.317319048,-3.669914286,-2.590290476
15,93,2,0,-11.78739048,-15.25265714,-13.81539524,-10.59507619,-4.642928571,-7.926419048,-10.39874286,-4.847366667,-9.322219048,-11.09829048,-16.2387619
15,94,2,0,-15.69599524,-15.56869048,-14.2419,-5.704628571,-17.41912857,-5.760709524,-10.62761429,-8.307919048,-9.322228571,-13.92283333,-16.84378095
15,95,2,0,-3.183557143,-5.721938095,-8.767647619,-14.44241905,-13.2628619,-9.123028571,-4.671185714,-14.86422857,-9.303190476,-1.88677619,0.63917619
15,96,2,0,7.051752381,3.111538095,-2.062952381,-2.699633333,-2.386871429,-1.047780952,-1.837985714,1.825595238,1.300842857,8.422980952,20.97817619
15,97,2,0,-11.85476667,-12.29973333,-12.7388381,-6.921404762,-12.00854286,-3.870047619,-12.9636381,-7.410395238,-7.656333333,61.29577143,-12.55802381
15,1,3,0,-5.423109524,-4.996504762,-9.75057619,-7.214433333,-23.38887143,-6.17087619,-6.666095238,-11.16382381,-10.12347143,-7.15897619,-6.051857143
15,2,3,0,6.07282381,6.258471429,7.346752381,4.110142857,32.59236667,-1.115880952,13.38601905,4.995257143,8.4042,28.76352857,13.22548571
15,3,3,0,-4.200166667,-5.834,-6.050790476,-0.512409524,-10.97543333,0.401828571,-8.088495238,1.124052381,-2.33597619,14.53697619,-1.496490476
15,4,3,0,-5.638604762,-8.384409524,-10.37681429,-13.29578095,2.1386,-3.300042857,-8.627014286,-5.192604762,-6.5195,-8.447190476,-9.498880952
15,5,3,0,6.206257143,6.990961905,1.71092381,-1.550128571,4.956009524,6.393119048,2.394704762,4.33362381,1.083747619,25.0048381,7.563104762
15,6,3,0,-1.565304762,1.186733333,3.1569,-0.381433333,-5.8696,3.105142857,-3.122071429,-1.685833333,1.588909524,-3.47262381,-6.503761905
15,7,3,0,-1.147247619,-5.902533333,-7.418328571,-7.880333333,5.454757143,-8.39442381,-1.762833333,-1.107842857,-3.0797,13.61687143,-2.938733333
15,8,3,0,1.5372,4.395128571,7.357061905,4.86112381,4.686357143,7.024066667,7.834242857,10.65961429,2.727909524,-11.17480476,-6.308309524
15,9,3,0,14.15035238,17.88941429,15.15004762,18.27511905,21.61304762,17.77049524,13.05291429,13.44664762,11.72532381,17.04368571,12.2547381
15,10,3,0,-3.897404762,-7.587028571,-9.751695238,-2.01862381,-7.997995238,-9.485661905,-4.20862381,-7.585119048,-7.408842857,-1.647852381,3.577538095
15,11,3,0,1.756152381,4.223209524,1.446619048,2.194766667,-4.122590476,1.510195238,-5.153680952,-0.115238095,-4.314238095,15.31297619,-4.951719048
15,12,3,0,11.51312381,9.800433333,8.966838095,7.944033333,9.317190476,10.27094762,10.94291905,8.196909524,11.11404286,12.09772381,9.21267619
15,13,3,0,-6.689990476,-5.985952381,-5.411628571,-7.417638095,-2.082366667,-4.878371429,-1.066304762,-7.226195238,-4.792028571,7.963285714,-2.476590476
15,14,3,0,8.194347619,9.5443,11.5153619,7.853014286,7.010819048,8.033447619,10.97944762,17.30934286,9.813933333,4.636866667,16.74416667
15,15,3,0,9.8577,10.85738571,6.342428571,19.21325714,3.556752381,10.84943333,1.86712381,6.019795238,5.236533333,-0.646061905,13.44652381
15,16,3,0,6.862966667,10.3535,9.825290476,22.57763333,5.613290476,2.820071429,7.376133333,8.251271429,7.129957143,11.28040476,-4.030595238
15,17,3,0,-10.7246381,-10.26633333,-10.38591429,-8.025642857,-2.999890476,-2.093985714,-5.078628571,0.065542857,-7.553285714,-12.09747619,-8.916904762
15,18,3,0,-6.46577619,-7.285042857,-7.767161905,0.347557143,6.980266667,-8.234095238,-3.573157143,-3.159138095,-5.054880952,-9.882438095,-5.171957143
15,19,3,0,-3.441566667,-7.715647619,-11.1817381,-0.025566667,-9.355157143,-6.789,-6.335585714,-9.841461905,-8.818757143,0.16647619,-0.173233333
15,20,3,0,-13.75279524,-13.60026667,-9.779671429,0.273852381,-7.514328571,-1.329128571,-6.817447619,0.033880952,-4.976980952,-15.90401429,-15.99948095
15,21,3,0,2.055290476,0.909742857,-1.767690476,5.992414286,0.12247619,3.883133333,2.863352381,3.96887619,-1.838314286,0.901433333,-6.991819048
